name	year	month	day	hour	status	category	wind	pressure	tropicalstorm_force_diameter	hurricane_force_diameter
Kate	2003	10	1	18	hurricane	1	65	987	NA	NA
Kate	2003	10	2	0	hurricane	1	65	987	NA	NA
Kate	2003	10	2	6	hurricane	1	75	979	NA	NA
Kate	2003	10	2	12	hurricane	1	75	979	NA	NA
Kate	2003	10	2	18	hurricane	1	80	976	NA	NA
Kate	2003	10	3	0	hurricane	1	80	976	NA	NA
Kate	2003	10	3	6	hurricane	2	90	970	NA	NA
Kate	2003	10	3	12	hurricane	2	90	970	NA	NA
Kate	2003	10	3	18	hurricane	3	100	962	NA	NA
Kate	2003	10	4	0	hurricane	3	100	962	NA	NA
Kate	2003	10	4	6	hurricane	3	100	962	NA	NA
Kate	2003	10	4	12	hurricane	3	105	956	NA	NA
Kate	2003	10	4	18	hurricane	3	110	952	NA	NA
Kate	2003	10	5	0	hurricane	3	100	962	NA	NA
Kate	2003	10	5	6	hurricane	2	95	968	NA	NA
Kate	2003	10	5	12	hurricane	2	90	973	NA	NA
Kate	2003	10	5	18	hurricane	2	85	975	NA	NA
Kate	2003	10	6	0	hurricane	1	80	977	NA	NA
Kate	2003	10	6	6	hurricane	1	80	977	NA	NA
Kate	2003	10	6	12	hurricane	1	75	979	NA	NA
Kate	2003	10	6	18	hurricane	1	70	983	NA	NA
Kate	2003	10	7	0	hurricane	1	65	987	NA	NA
Kate	2003	10	7	6	tropical storm	0	60	987	NA	NA
Kate	2003	10	7	12	tropical storm	0	60	987	NA	NA
Kate	2003	10	7	18	tropical storm	0	60	980	NA	NA
Larry	2003	10	1	18	tropical storm	0	45	1003	NA	NA
Larry	2003	10	2	0	tropical storm	0	45	1002	NA	NA
Larry	2003	10	2	6	tropical storm	0	45	1000	NA	NA
Larry	2003	10	2	12	tropical storm	0	45	998	NA	NA
Larry	2003	10	2	18	tropical storm	0	50	996	NA	NA
Larry	2003	10	3	0	tropical storm	0	55	993	NA	NA
Larry	2003	10	3	6	tropical storm	0	50	994	NA	NA
Larry	2003	10	3	12	tropical storm	0	50	994	NA	NA
Larry	2003	10	3	18	tropical storm	0	50	995	NA	NA
Larry	2003	10	4	0	tropical storm	0	50	995	NA	NA
Larry	2003	10	4	6	tropical storm	0	50	994	NA	NA
Larry	2003	10	4	12	tropical storm	0	50	994	NA	NA
Larry	2003	10	4	18	tropical storm	0	50	996	NA	NA
Larry	2003	10	5	0	tropical storm	0	50	996	NA	NA
Larry	2003	10	5	6	tropical storm	0	50	996	NA	NA
Larry	2003	10	5	10	tropical storm	0	50	996	NA	NA
Larry	2003	10	5	12	tropical storm	0	50	997	NA	NA
Larry	2003	10	5	18	tropical storm	0	40	1000	NA	NA
Larry	2003	10	6	0	tropical storm	0	35	1003	NA	NA
Larry	2003	10	6	6	tropical depression	-1	25	1005	NA	NA
Mindy	2003	10	10	18	tropical storm	0	40	1004	NA	NA
Mindy	2003	10	11	0	tropical storm	0	40	1002	NA	NA
Mindy	2003	10	11	6	tropical storm	0	40	1003	NA	NA
Mindy	2003	10	11	12	tropical storm	0	35	1007	NA	NA
Mindy	2003	10	11	18	tropical storm	0	35	1007	NA	NA
Mindy	2003	10	12	0	tropical storm	0	35	1006	NA	NA
Mindy	2003	10	12	6	tropical depression	-1	30	1007	NA	NA
Mindy	2003	10	12	12	tropical depression	-1	30	1008	NA	NA
Mindy	2003	10	12	18	tropical depression	-1	30	1008	NA	NA
Mindy	2003	10	13	0	tropical depression	-1	30	1008	NA	NA
Mindy	2003	10	13	6	tropical depression	-1	30	1008	NA	NA
Mindy	2003	10	13	12	tropical depression	-1	30	1008	NA	NA
Mindy	2003	10	13	18	tropical depression	-1	30	1007	NA	NA
Mindy	2003	10	14	0	tropical depression	-1	25	1008	NA	NA
Nicholas	2003	10	13	0	tropical depression	-1	25	1009	NA	NA
Nicholas	2003	10	13	6	tropical depression	-1	25	1008	NA	NA
Nicholas	2003	10	13	12	tropical depression	-1	25	1008	NA	NA
Nicholas	2003	10	13	18	tropical depression	-1	30	1007	NA	NA
Nicholas	2003	10	14	0	tropical depression	-1	30	1006	NA	NA
Nicholas	2003	10	14	6	tropical depression	-1	30	1006	NA	NA
Nicholas	2003	10	14	12	tropical depression	-1	30	1006	NA	NA
Nicholas	2003	10	14	18	tropical storm	0	35	1005	NA	NA
Nicholas	2003	10	15	0	tropical storm	0	40	1003	NA	NA
Nicholas	2003	10	15	6	tropical storm	0	45	1000	NA	NA
Nicholas	2003	10	15	12	tropical storm	0	45	1000	NA	NA
Nicholas	2003	10	15	18	tropical storm	0	45	1000	NA	NA
Nicholas	2003	10	16	0	tropical storm	0	45	1000	NA	NA
Nicholas	2003	10	16	6	tropical storm	0	45	1000	NA	NA
Nicholas	2003	10	16	12	tropical storm	0	50	997	NA	NA
Nicholas	2003	10	16	18	tropical storm	0	55	994	NA	NA
Nicholas	2003	10	17	0	tropical storm	0	55	995	NA	NA
Nicholas	2003	10	17	6	tropical storm	0	55	994	NA	NA
Nicholas	2003	10	17	12	tropical storm	0	60	990	NA	NA
Nicholas	2003	10	17	18	tropical storm	0	55	994	NA	NA
Nicholas	2003	10	18	0	tropical storm	0	55	994	NA	NA
Nicholas	2003	10	18	6	tropical storm	0	55	994	NA	NA
Nicholas	2003	10	18	12	tropical storm	0	55	994	NA	NA
Nicholas	2003	10	18	18	tropical storm	0	50	997	NA	NA
Nicholas	2003	10	19	0	tropical storm	0	50	997	NA	NA
Nicholas	2003	10	19	6	tropical storm	0	50	997	NA	NA
Nicholas	2003	10	19	12	tropical storm	0	50	997	NA	NA
Nicholas	2003	10	19	18	tropical storm	0	45	1000	NA	NA
Nicholas	2003	10	20	0	tropical storm	0	45	1000	NA	NA
Nicholas	2003	10	20	6	tropical storm	0	45	1000	NA	NA
Nicholas	2003	10	20	12	tropical storm	0	40	1002	NA	NA
Nicholas	2003	10	20	18	tropical storm	0	35	1005	NA	NA
Nicholas	2003	10	21	0	tropical storm	0	35	1005	NA	NA
Nicholas	2003	10	21	6	tropical storm	0	40	1002	NA	NA
Nicholas	2003	10	21	12	tropical storm	0	45	1000	NA	NA
Nicholas	2003	10	21	18	tropical storm	0	45	1000	NA	NA
Nicholas	2003	10	22	0	tropical storm	0	40	1002	NA	NA
Nicholas	2003	10	22	6	tropical storm	0	35	1005	NA	NA
Nicholas	2003	10	22	12	tropical storm	0	35	1005	NA	NA
Nicholas	2003	10	22	18	tropical storm	0	35	1005	NA	NA
Nicholas	2003	10	23	0	tropical storm	0	35	1005	NA	NA
Nicholas	2003	10	23	6	tropical depression	-1	30	1006	NA	NA
Nicholas	2003	10	23	12	tropical depression	-1	30	1007	NA	NA
Nicholas	2003	10	23	18	tropical depression	-1	30	1008	NA	NA
Odette	2003	12	4	12	tropical depression	-1	30	1005	NA	NA
Odette	2003	12	4	18	tropical storm	0	35	1003	NA	NA
Odette	2003	12	5	0	tropical storm	0	45	1000	NA	NA
Odette	2003	12	5	6	tropical storm	0	50	993	NA	NA
Odette	2003	12	5	12	tropical storm	0	50	993	NA	NA
Odette	2003	12	5	18	tropical storm	0	50	995	NA	NA
Odette	2003	12	6	0	tropical storm	0	50	995	NA	NA
Odette	2003	12	6	6	tropical storm	0	55	995	NA	NA
Odette	2003	12	6	12	tropical storm	0	55	995	NA	NA
Odette	2003	12	6	18	tropical storm	0	55	994	NA	NA
Odette	2003	12	6	23	tropical storm	0	50	995	NA	NA
Odette	2003	12	7	0	tropical storm	0	45	997	NA	NA
Odette	2003	12	7	6	tropical storm	0	40	1000	NA	NA
Odette	2003	12	7	12	tropical storm	0	40	1003	NA	NA
Peter	2003	12	9	6	tropical storm	0	40	998	NA	NA
Peter	2003	12	9	12	tropical storm	0	50	992	NA	NA
Peter	2003	12	9	18	tropical storm	0	60	990	NA	NA
Peter	2003	12	10	0	tropical storm	0	45	1000	NA	NA
Peter	2003	12	10	6	tropical storm	0	35	1005	NA	NA
Peter	2003	12	10	12	tropical depression	-1	30	1005	NA	NA
Peter	2003	12	10	18	tropical depression	-1	30	1005	NA	NA
Peter	2003	12	11	0	tropical depression	-1	30	1005	NA	NA
Alex	2004	7	31	18	tropical depression	-1	25	1010	0	0
Alex	2004	8	1	0	tropical depression	-1	25	1009	0	0
Alex	2004	8	1	6	tropical depression	-1	25	1009	0	0
Alex	2004	8	1	12	tropical depression	-1	30	1009	0	0
Alex	2004	8	1	18	tropical storm	0	35	1009	50	0
Alex	2004	8	2	0	tropical storm	0	35	1007	50	0
Alex	2004	8	2	6	tropical storm	0	40	1005	150	0
Alex	2004	8	2	12	tropical storm	0	50	992	135	0
Alex	2004	8	2	18	tropical storm	0	50	993	125	0
Alex	2004	8	3	0	tropical storm	0	60	987	125	0
Alex	2004	8	3	6	hurricane	1	70	983	130	40
Alex	2004	8	3	12	hurricane	2	85	974	130	40
Alex	2004	8	3	18	hurricane	2	85	972	165	50
Alex	2004	8	4	0	hurricane	1	80	974	155	55
Alex	2004	8	4	6	hurricane	1	80	973	195	65
Alex	2004	8	4	12	hurricane	2	85	973	195	65
Alex	2004	8	4	18	hurricane	2	95	965	225	65
Alex	2004	8	5	0	hurricane	3	105	957	225	70
Alex	2004	8	5	6	hurricane	3	105	957	300	70
Alex	2004	8	5	12	hurricane	3	100	962	380	70
Alex	2004	8	5	18	hurricane	2	90	970	375	50
Alex	2004	8	6	0	hurricane	1	75	978	375	50
Alex	2004	8	6	6	hurricane	1	65	984	375	50
Alex	2004	8	6	12	tropical storm	0	50	987	375	0
Bonnie	2004	8	3	12	tropical depression	-1	25	1010	0	0
Bonnie	2004	8	3	18	tropical depression	-1	25	1010	0	0
Bonnie	2004	8	4	0	tropical depression	-1	30	1010	0	0
Bonnie	2004	8	4	6	tropical depression	-1	30	1010	0	0
Bonnie	2004	8	4	12	tropical depression	-1	30	1010	0	0
Bonnie	2004	8	8	12	tropical depression	-1	25	1009	0	0
Bonnie	2004	8	8	18	tropical depression	-1	25	1008	0	0
Bonnie	2004	8	9	0	tropical depression	-1	25	1008	0	0
Bonnie	2004	8	9	6	tropical depression	-1	30	1008	0	0
Bonnie	2004	8	9	12	tropical storm	0	35	1008	50	0
Bonnie	2004	8	9	18	tropical storm	0	40	1007	50	0
Bonnie	2004	8	10	0	tropical storm	0	45	1006	50	0
Bonnie	2004	8	10	6	tropical storm	0	45	1005	50	0
Bonnie	2004	8	10	12	tropical storm	0	50	1002	50	0
Bonnie	2004	8	10	18	tropical storm	0	45	1003	65	0
Bonnie	2004	8	11	0	tropical storm	0	40	1003	50	0
Bonnie	2004	8	11	6	tropical storm	0	40	1003	70	0
Bonnie	2004	8	11	12	tropical storm	0	45	1001	85	0
Bonnie	2004	8	11	18	tropical storm	0	55	1001	85	0
Bonnie	2004	8	12	0	tropical storm	0	50	1007	85	0
Bonnie	2004	8	12	6	tropical storm	0	45	1008	85	0
Bonnie	2004	8	12	12	tropical storm	0	45	1002	85	0
Bonnie	2004	8	12	14	tropical storm	0	40	1002	NA	NA
Bonnie	2004	8	12	18	tropical depression	-1	30	1006	0	0
Bonnie	2004	8	13	0	tropical depression	-1	25	1008	0	0
Bonnie	2004	8	13	6	tropical depression	-1	25	1008	0	0
Bonnie	2004	8	13	12	tropical depression	-1	25	1008	0	0
Bonnie	2004	8	13	18	tropical depression	-1	25	1008	0	0
Charley	2004	8	9	12	tropical depression	-1	30	1010	0	0
Charley	2004	8	9	18	tropical depression	-1	30	1009	0	0
Charley	2004	8	10	0	tropical depression	-1	30	1009	0	0
Charley	2004	8	10	6	tropical storm	0	35	1007	75	0
Charley	2004	8	10	12	tropical storm	0	40	1004	125	0
Charley	2004	8	10	18	tropical storm	0	45	1000	125	0
Charley	2004	8	11	0	tropical storm	0	55	999	125	0
Charley	2004	8	11	6	tropical storm	0	55	999	125	0
Charley	2004	8	11	12	tropical storm	0	60	995	150	0
Charley	2004	8	11	18	hurricane	1	65	993	150	25
Charley	2004	8	12	0	hurricane	1	65	992	150	25
Charley	2004	8	12	6	hurricane	1	75	988	150	20
Charley	2004	8	12	12	hurricane	1	80	984	165	35
Charley	2004	8	12	18	hurricane	2	90	980	180	40
Charley	2004	8	13	0	hurricane	2	90	976	180	40
Charley	2004	8	13	4	hurricane	3	105	966	NA	NA
Charley	2004	8	13	6	hurricane	3	105	966	180	40
Charley	2004	8	13	12	hurricane	2	95	969	165	40
Charley	2004	8	13	18	hurricane	4	125	947	125	30
Charley	2004	8	13	19	hurricane	4	130	941	NA	NA
Charley	2004	8	13	20	hurricane	4	125	942	NA	NA
Charley	2004	8	14	0	hurricane	1	75	970	115	40
Charley	2004	8	14	6	hurricane	1	75	993	140	60
Charley	2004	8	14	12	hurricane	1	65	988	140	40
Charley	2004	8	14	14	hurricane	1	70	992	NA	NA
Charley	2004	8	14	16	hurricane	1	65	997	NA	NA
Charley	2004	8	14	18	tropical storm	0	60	1000	105	0
Danielle	2004	8	13	12	tropical depression	-1	30	1009	0	0
Danielle	2004	8	13	18	tropical depression	-1	30	1009	0	0
Danielle	2004	8	14	0	tropical storm	0	35	1009	90	0
Danielle	2004	8	14	6	tropical storm	0	40	1004	100	0
Danielle	2004	8	14	12	tropical storm	0	45	1004	110	0
Danielle	2004	8	14	18	tropical storm	0	55	994	165	0
Danielle	2004	8	15	0	hurricane	1	65	987	195	40
Danielle	2004	8	15	6	hurricane	1	75	981	195	45
Danielle	2004	8	15	12	hurricane	1	80	978	195	45
Danielle	2004	8	15	18	hurricane	2	85	975	195	50
Danielle	2004	8	16	0	hurricane	2	90	970	190	40
Danielle	2004	8	16	6	hurricane	2	90	970	180	40
Danielle	2004	8	16	12	hurricane	2	90	970	165	40
Danielle	2004	8	16	18	hurricane	2	95	964	150	45
Danielle	2004	8	17	0	hurricane	2	95	965	150	45
Danielle	2004	8	17	6	hurricane	2	90	970	150	40
Danielle	2004	8	17	12	hurricane	2	90	970	150	35
Danielle	2004	8	17	18	hurricane	2	85	974	150	40
Danielle	2004	8	18	0	hurricane	1	75	981	150	40
Danielle	2004	8	18	6	hurricane	1	65	985	130	20
Danielle	2004	8	18	12	tropical storm	0	55	994	120	0
Danielle	2004	8	18	18	tropical storm	0	45	1005	90	0
Danielle	2004	8	19	0	tropical storm	0	40	1007	120	0
Danielle	2004	8	19	6	tropical storm	0	40	1007	90	0
Danielle	2004	8	19	12	tropical storm	0	35	1007	90	0
Danielle	2004	8	19	18	tropical storm	0	35	1007	90	0
Danielle	2004	8	20	0	tropical storm	0	35	1009	90	0
Danielle	2004	8	20	6	tropical storm	0	35	1010	90	0
Danielle	2004	8	20	12	tropical storm	0	35	1011	90	0
Danielle	2004	8	20	18	tropical depression	-1	30	1012	0	0
Danielle	2004	8	21	0	tropical depression	-1	30	1012	0	0
Danielle	2004	8	21	6	tropical depression	-1	30	1013	0	0
Danielle	2004	8	21	12	tropical depression	-1	25	1014	0	0
Gaston	2004	8	27	12	tropical depression	-1	25	1015	0	0
Gaston	2004	8	27	18	tropical depression	-1	25	1014	0	0
Gaston	2004	8	28	0	tropical depression	-1	30	1011	0	0
Gaston	2004	8	28	6	tropical storm	0	35	1005	50	0
Gaston	2004	8	28	12	tropical storm	0	45	1000	50	0
Gaston	2004	8	28	18	tropical storm	0	50	997	115	0
Gaston	2004	8	29	0	tropical storm	0	55	994	100	0
Gaston	2004	8	29	6	tropical storm	0	60	991	100	0
Gaston	2004	8	29	12	hurricane	1	65	986	80	10
Gaston	2004	8	29	14	hurricane	1	65	985	NA	NA
Gaston	2004	8	29	18	tropical storm	0	45	992	60	0
Gaston	2004	8	30	0	tropical depression	-1	30	995	0	0
Gaston	2004	8	30	6	tropical depression	-1	30	998	0	0
Gaston	2004	8	30	12	tropical depression	-1	25	1000	0	0
Gaston	2004	8	30	18	tropical depression	-1	30	1002	0	0
Gaston	2004	8	31	0	tropical storm	0	35	1001	45	0
Gaston	2004	8	31	6	tropical storm	0	35	1001	45	0
Gaston	2004	8	31	12	tropical storm	0	35	1001	45	0
Gaston	2004	8	31	18	tropical storm	0	35	999	120	0
Gaston	2004	9	1	0	tropical storm	0	40	999	150	0
Gaston	2004	9	1	6	tropical storm	0	45	999	180	0
Hermine	2004	8	27	18	tropical depression	-1	25	1016	0	0
Hermine	2004	8	28	0	tropical depression	-1	25	1016	0	0
Hermine	2004	8	28	6	tropical depression	-1	25	1016	0	0
Hermine	2004	8	28	12	tropical depression	-1	30	1015	0	0
Hermine	2004	8	28	18	tropical depression	-1	30	1015	0	0
Hermine	2004	8	29	0	tropical depression	-1	30	1014	0	0
Hermine	2004	8	29	6	tropical depression	-1	30	1014	0	0
Hermine	2004	8	29	12	tropical storm	0	35	1012	75	0
Hermine	2004	8	29	18	tropical storm	0	40	1005	75	0
Hermine	2004	8	30	0	tropical storm	0	40	1005	100	0
Hermine	2004	8	30	6	tropical storm	0	50	1002	90	0
Hermine	2004	8	30	12	tropical storm	0	45	1007	100	0
Hermine	2004	8	30	18	tropical storm	0	45	1008	125	0
Hermine	2004	8	31	0	tropical storm	0	35	1011	40	0
Hermine	2004	8	31	6	tropical storm	0	35	1012	25	0
Ivan	2004	9	2	18	tropical depression	-1	25	1009	0	0
Ivan	2004	9	3	0	tropical depression	-1	30	1007	0	0
Ivan	2004	9	3	6	tropical storm	0	35	1005	50	0
Ivan	2004	9	3	12	tropical storm	0	40	1003	50	0
Ivan	2004	9	3	18	tropical storm	0	45	1000	185	0
Ivan	2004	9	4	0	tropical storm	0	45	999	185	0
Ivan	2004	9	4	6	tropical storm	0	50	997	160	0
Ivan	2004	9	4	12	tropical storm	0	50	997	160	0
Ivan	2004	9	4	18	tropical storm	0	55	994	160	0
Ivan	2004	9	5	0	tropical storm	0	60	991	190	0
Ivan	2004	9	5	6	hurricane	1	65	987	180	40
Ivan	2004	9	5	12	hurricane	2	85	977	200	40
Ivan	2004	9	5	18	hurricane	3	110	955	200	40
Ivan	2004	9	6	0	hurricane	4	115	948	220	60
Ivan	2004	9	6	6	hurricane	3	110	950	220	60
Ivan	2004	9	6	12	hurricane	3	110	955	240	60
Ivan	2004	9	6	18	hurricane	2	90	969	170	45
Ivan	2004	9	7	0	hurricane	2	90	964	190	60
Ivan	2004	9	7	6	hurricane	2	95	965	200	75
Ivan	2004	9	7	12	hurricane	3	100	963	200	75
Ivan	2004	9	7	18	hurricane	3	105	956	265	75
Ivan	2004	9	7	21	hurricane	3	110	952	NA	NA
Ivan	2004	9	8	0	hurricane	4	115	950	265	80
Ivan	2004	9	8	6	hurricane	4	120	946	265	80
Ivan	2004	9	8	12	hurricane	4	120	955	265	80
Ivan	2004	9	8	18	hurricane	4	120	950	265	80
Ivan	2004	9	9	0	hurricane	4	130	938	265	75
Ivan	2004	9	9	6	hurricane	5	140	925	265	75
Ivan	2004	9	9	12	hurricane	5	140	919	265	75
Ivan	2004	9	9	18	hurricane	4	130	921	215	60
Ivan	2004	9	10	0	hurricane	4	130	923	240	80
Ivan	2004	9	10	6	hurricane	4	125	930	240	80
Ivan	2004	9	10	12	hurricane	4	125	934	240	75
Ivan	2004	9	10	18	hurricane	4	120	940	240	75
Ivan	2004	9	11	0	hurricane	4	135	926	240	80
Ivan	2004	9	11	3	hurricane	4	130	924	NA	NA
Ivan	2004	9	11	6	hurricane	4	130	923	250	70
Ivan	2004	9	11	12	hurricane	4	125	925	250	70
Ivan	2004	9	11	18	hurricane	5	145	920	250	90
Ivan	2004	9	12	0	hurricane	5	145	910	250	120
Ivan	2004	9	12	6	hurricane	4	135	915	250	105
Ivan	2004	9	12	12	hurricane	4	135	919	270	125
Ivan	2004	9	12	14	hurricane	4	130	920	NA	NA
Ivan	2004	9	12	18	hurricane	4	130	920	270	125
Ivan	2004	9	13	0	hurricane	5	140	916	300	130
Ivan	2004	9	13	6	hurricane	5	140	920	300	130
Ivan	2004	9	13	12	hurricane	5	140	915	305	130
Ivan	2004	9	13	18	hurricane	5	140	912	330	170
Ivan	2004	9	13	21	hurricane	5	140	910	NA	NA
Ivan	2004	9	14	0	hurricane	5	140	914	325	160
Ivan	2004	9	14	1	hurricane	5	140	916	NA	NA
Ivan	2004	9	14	6	hurricane	5	140	924	325	160
Ivan	2004	9	14	12	hurricane	4	125	930	375	160
Ivan	2004	9	14	18	hurricane	4	120	931	375	165
Ivan	2004	9	15	0	hurricane	4	120	928	375	165
Ivan	2004	9	15	6	hurricane	4	120	935	375	165
Ivan	2004	9	15	12	hurricane	4	115	939	425	165
Ivan	2004	9	15	18	hurricane	4	115	937	400	165
Ivan	2004	9	16	0	hurricane	3	110	931	400	165
Ivan	2004	9	16	6	hurricane	3	105	943	350	165
Ivan	2004	9	16	6	hurricane	3	105	946	NA	NA
Ivan	2004	9	16	12	hurricane	1	70	965	325	80
Ivan	2004	9	16	18	tropical storm	0	50	975	100	0
Ivan	2004	9	17	0	tropical depression	-1	30	986	0	0
Ivan	2004	9	17	6	tropical depression	-1	25	991	0	0
Ivan	2004	9	17	12	tropical depression	-1	20	994	0	0
Ivan	2004	9	17	18	tropical depression	-1	20	996	0	0
Ivan	2004	9	18	0	tropical depression	-1	20	999	0	0
Ivan	2004	9	18	6	tropical depression	-1	15	998	0	0
Ivan	2004	9	18	12	tropical depression	-1	15	1000	0	0
Ivan	2004	9	22	18	tropical depression	-1	30	1008	0	0
Ivan	2004	9	23	0	tropical storm	0	35	1007	75	0
Ivan	2004	9	23	6	tropical storm	0	35	1007	75	0
Ivan	2004	9	23	12	tropical storm	0	50	998	100	0
Ivan	2004	9	23	18	tropical storm	0	40	1003	90	0
Ivan	2004	9	24	0	tropical depression	-1	30	1003	0	0
Ivan	2004	9	24	2	tropical depression	-1	30	1004	0	0
Ivan	2004	9	24	6	tropical depression	-1	25	1009	0	0
AL102004	2004	9	7	12	tropical depression	-1	25	1009	0	0
AL102004	2004	9	7	18	tropical depression	-1	25	1009	0	0
AL102004	2004	9	8	0	tropical depression	-1	25	1010	0	0
AL102004	2004	9	8	6	tropical depression	-1	25	1011	0	0
AL102004	2004	9	8	12	tropical depression	-1	25	1012	0	0
AL102004	2004	9	8	18	tropical depression	-1	25	1012	0	0
AL102004	2004	9	9	0	tropical depression	-1	30	1012	0	0
AL102004	2004	9	9	6	tropical depression	-1	30	1013	0	0
Jeanne	2004	9	13	18	tropical depression	-1	25	1010	0	0
Jeanne	2004	9	14	0	tropical depression	-1	25	1010	0	0
Jeanne	2004	9	14	4	tropical depression	-1	30	1009	0	0
Jeanne	2004	9	14	6	tropical depression	-1	30	1009	0	0
Jeanne	2004	9	14	12	tropical storm	0	35	1006	45	0
Jeanne	2004	9	14	18	tropical storm	0	50	996	70	0
Jeanne	2004	9	15	0	tropical storm	0	55	996	70	0
Jeanne	2004	9	15	6	tropical storm	0	55	994	70	0
Jeanne	2004	9	15	12	tropical storm	0	60	991	100	0
Jeanne	2004	9	15	16	tropical storm	0	60	991	NA	NA
Jeanne	2004	9	15	18	tropical storm	0	60	991	120	0
Jeanne	2004	9	16	0	tropical storm	0	60	993	120	0
Jeanne	2004	9	16	6	tropical storm	0	60	992	55	0
Jeanne	2004	9	16	11	hurricane	1	70	985	NA	NA
Jeanne	2004	9	16	12	hurricane	1	70	984	55	20
Jeanne	2004	9	16	18	hurricane	1	65	988	120	20
Jeanne	2004	9	17	0	tropical storm	0	60	990	120	0
Jeanne	2004	9	17	6	tropical storm	0	55	990	120	0
Jeanne	2004	9	17	12	tropical storm	0	50	990	225	0
Jeanne	2004	9	17	18	tropical depression	-1	30	1002	0	0
Jeanne	2004	9	18	0	tropical storm	0	40	1000	15	0
Jeanne	2004	9	18	6	tropical storm	0	45	1000	75	0
Jeanne	2004	9	18	12	tropical storm	0	45	1000	75	0
Jeanne	2004	9	18	18	tropical storm	0	40	1005	75	0
Jeanne	2004	9	19	0	tropical storm	0	40	1002	75	0
Jeanne	2004	9	19	6	tropical storm	0	40	1002	75	0
Jeanne	2004	9	19	12	tropical storm	0	40	1000	75	0
Jeanne	2004	9	19	18	tropical storm	0	45	996	150	0
Jeanne	2004	9	20	0	tropical storm	0	50	994	150	0
Jeanne	2004	9	20	6	tropical storm	0	55	992	165	0
Jeanne	2004	9	20	12	tropical storm	0	60	989	170	0
Jeanne	2004	9	20	18	hurricane	1	75	984	170	40
Jeanne	2004	9	21	0	hurricane	1	75	982	180	40
Jeanne	2004	9	21	6	hurricane	1	75	972	195	75
Jeanne	2004	9	21	12	hurricane	1	75	972	195	70
Jeanne	2004	9	21	18	hurricane	1	75	972	195	70
Jeanne	2004	9	22	0	hurricane	1	80	972	190	70
Jeanne	2004	9	22	6	hurricane	2	85	968	210	70
Jeanne	2004	9	22	12	hurricane	2	85	968	220	70
Jeanne	2004	9	22	18	hurricane	2	85	967	220	70
Jeanne	2004	9	23	0	hurricane	2	85	966	220	70
Jeanne	2004	9	23	6	hurricane	2	85	966	220	70
Jeanne	2004	9	23	12	hurricane	1	80	966	220	70
Jeanne	2004	9	23	18	hurricane	1	75	966	220	70
Jeanne	2004	9	24	0	hurricane	1	70	966	220	70
Jeanne	2004	9	24	6	hurricane	1	75	969	225	70
Jeanne	2004	9	24	12	hurricane	1	80	969	235	75
Jeanne	2004	9	24	18	hurricane	2	85	968	235	75
Jeanne	2004	9	25	0	hurricane	2	85	964	285	105
Jeanne	2004	9	25	6	hurricane	2	90	960	285	105
Jeanne	2004	9	25	12	hurricane	3	100	957	255	105
Jeanne	2004	9	25	14	hurricane	3	100	956	NA	NA
Jeanne	2004	9	25	18	hurricane	3	105	952	270	105
Jeanne	2004	9	26	0	hurricane	3	105	951	305	120
Jeanne	2004	9	26	4	hurricane	3	105	950	NA	NA
Jeanne	2004	9	26	6	hurricane	2	95	953	305	100
Jeanne	2004	9	26	12	hurricane	1	75	965	275	30
Jeanne	2004	9	26	18	tropical storm	0	55	970	275	0
Jeanne	2004	9	27	0	tropical storm	0	45	978	225	0
Jeanne	2004	9	27	6	tropical storm	0	40	981	265	0
Jeanne	2004	9	27	12	tropical storm	0	35	987	265	0
Jeanne	2004	9	27	18	tropical depression	-1	30	993	0	0
Jeanne	2004	9	28	0	tropical depression	-1	25	998	0	0
Jeanne	2004	9	28	6	tropical depression	-1	20	999	0	0
Jeanne	2004	9	28	12	tropical depression	-1	20	1000	0	0
Jeanne	2004	9	28	18	tropical depression	-1	25	999	0	0
Karl	2004	9	16	6	tropical depression	-1	30	1008	0	0
Karl	2004	9	16	12	tropical depression	-1	30	1007	0	0
Karl	2004	9	16	18	tropical storm	0	35	1005	60	0
Karl	2004	9	17	0	tropical storm	0	40	1002	80	0
Karl	2004	9	17	6	tropical storm	0	50	997	110	0
Karl	2004	9	17	12	tropical storm	0	55	994	120	0
Karl	2004	9	17	18	tropical storm	0	55	992	150	0
Karl	2004	9	18	0	hurricane	1	70	984	150	25
Karl	2004	9	18	6	hurricane	2	85	975	170	35
Karl	2004	9	18	12	hurricane	2	90	970	210	35
Karl	2004	9	18	18	hurricane	2	95	965	210	45
Karl	2004	9	19	0	hurricane	2	95	965	210	45
Karl	2004	9	19	6	hurricane	3	100	960	225	55
Karl	2004	9	19	12	hurricane	3	105	955	210	55
Karl	2004	9	19	18	hurricane	3	110	951	240	60
Karl	2004	9	20	0	hurricane	3	110	951	240	60
Karl	2004	9	20	6	hurricane	4	115	948	270	70
Karl	2004	9	20	12	hurricane	3	110	951	310	90
Karl	2004	9	20	18	hurricane	3	110	951	325	105
Karl	2004	9	21	0	hurricane	4	120	943	375	105
Karl	2004	9	21	6	hurricane	4	125	938	425	120
Karl	2004	9	21	12	hurricane	4	120	943	450	135
Karl	2004	9	21	18	hurricane	3	105	948	450	150
Karl	2004	9	22	0	hurricane	3	100	955	450	150
Karl	2004	9	22	6	hurricane	2	95	962	450	150
Karl	2004	9	22	12	hurricane	2	90	967	450	150
Karl	2004	9	22	18	hurricane	2	90	970	450	150
